audit_id,route,title,decision,corpus_type,reason_code,rationale
AUD-6d1bda7bc000,primary_phrase_filter_residual,"Predicting hospital admissions, ICU utilization, and prolonged length of stay among febrile pediatric emergency department patients using incomplete and imbalanced electronic health record (EHR) data strategies.",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-9f7a3115bc2d,primary_phrase_filter_residual,Predicting treatment success in pediatric mild-to-moderate OSA: real-world evidence from a model based on polysomnographic parameters,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-a4ec680f6dec,primary_phrase_filter_residual,"Prediction of Medically Drug-Induced Arrhythmias (Torsades de Pointes, Ventricular Tachycardia, and Ventricular Fibrillation) in Rabbit Model up to One Hour Before Their Onset Using Computational Method Based on Entropy Measure and Machine Learning",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-cbd8bd0e52fb,primary_phrase_filter_residual,Prediction of the efficacy of first transarterial chemoembolization for advanced hepatocellular carcinoma via a clinical-radiomics model,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-687ce73926e1,primary_phrase_filter_residual,Predictive model for sphincter preservation in lower rectal cancer,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-3188ebdc5952,primary_phrase_filter_residual,Predictive value of a nomogram model for treatment response to neoadjuvant chemoradiotherapy in locally advanced rectal cancer,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-f7cfef479f42,primary_phrase_filter_residual,Preliminary Electroencephalography-Based Assessment of Anxiety Using Machine Learning: A Pilot Study.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-c6f9fdcbc3f7,primary_phrase_filter_residual,Preoperative assessment in lymph node metastasis of pancreatic ductal adenocarcinoma: a transformer model based on dual-energy CT,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-fc6cc166b359,primary_phrase_filter_residual,Preoperative lymph node metastasis risk assessment in invasive micropapillary carcinoma of the breast: development of a machine learning-based predictive model with a web-based calculator,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-4adb92bacc0e,primary_phrase_filter_residual,Pretopological Modal Logic for Local Reasoning and Uncertainty,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-dff2e444e799,primary_phrase_filter_residual,Priors and proprioceptive predictions.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-514ea41d5fa5,primary_phrase_filter_residual,Proactive and reactive construction of memory-based preferences.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-073e61ef294e,primary_medical_filter_residual,Probing for consciousness in machines.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-da378e38a501,primary_phrase_filter_residual,Productive Word-Formation Across World Englishes,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-d88343cec862,primary_phrase_filter_residual,Prognostic model for esophagogastric variceal rebleeding after endoscopic treatment in liver cirrhosis: A Chinese multicenter study,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-a50f1b1e8042,primary_phrase_filter_residual,Prognostic model for unresectable hepatocellular carcinoma treated with transarterial therapy plus TKIs and anti-PD-1 antibodies,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-c941636814c7,primary_phrase_filter_residual,Prognostic Prediction Model for Endovascular Treatment of Acute Anterior Circulation Ischemic Stroke Based on Rapid Processing of PerfusIon and Diffusion Software,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-34eaf732bad2,primary_phrase_filter_residual,Prolonged unilateral renal ischemia-reperfusion as a model for acute to chronic kidney injury in female mice,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-609b6c21c587,primary_phrase_filter_residual,Prospective contingency explains behavior and dopamine signals during associative learning.,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-472bbb8ffa3d,primary_medical_filter_residual,Provable Distributional Value Iteration under Partial Observability,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-6ebb9938676f,primary_phrase_filter_residual,ProxiPLAX: A Lightweight Dual-Head Framework for Real-Time PLAX Proximity and Directional Guidance,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-6a54c3f2ba4b,primary_phrase_filter_residual,PsikoBERTurk: A Domain-Adapted BERT Model Pretrained on Turkish Psychiatric Literature and Evaluated on Real-World PTSD Patient Texts,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-25e6bc3a770f,primary_phrase_filter_residual,Psychotic Symptoms in Cataract Patients Without Overt Psychosis Are Ameliorated Following Successful Cataract Surgery.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-ff90055fa353,primary_phrase_filter_residual,Public health interventions for developing resilience to contagious diseases: a system dynamics approach.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-61ef3e4303b2,primary_phrase_filter_residual,Quantum Metabolic Avatar: A digital replica of metabolism enhanced by quantum algorithms,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-784a4b411723,primary_phrase_filter_residual,Quantum sensing for healthcare,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-754a1d2048fc,primary_phrase_filter_residual,Quantum-driven predictive cybersecurity framework for safeguarding Electronic Health Records (EHR) and enhancing patient data privacy in healthcare systems,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-44854a09bbbf,primary_phrase_filter_residual,Rapid Eye Movements in Sleep Furnish a Unique Probe into the Ontogenetic and Phylogenetic Development of the Visual Brain: Implications for Autism Research.,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-7536b2b4027f,primary_phrase_filter_residual,"Rapid sequential mixed-method study to identify barriers and explore solutions for improving equitable access to community-based eye care services in Uttar Pradesh, India.",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-a30811244b46,primary_phrase_filter_residual,Rapid Support and Implementation of an Application for the Prediction Augmented Screening Initiative (PASI) Planning Phase Through the Enabling Technologies for Rapid Learning Health Systems Platform (ENTHRALL) at the Department of Veterans Affairs (VA).,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-730c01942b36,primary_phrase_filter_residual,RARE: Retrieval-Augmented Reasoning Enhancement for Large Language Models,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-43beda05ec17,primary_medical_filter_residual,Raw2Drive: Reinforcement Learning with Aligned World Models for End-to-End Autonomous Driving (in CARLA v2),exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-54e969ec2af0,primary_phrase_filter_residual,REAL-WORLD ASSESSMENT OF PATTERNS OF PAIN TREATMENT IN SYSTEMIC LUPUS ERYTHEMATOSUS: A PATHWAY VISUALIZATION STUDY USING EHR,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-6fdaa23e7a6a,primary_phrase_filter_residual,"Real-world burden of disease, treatment, and healthcare resource utilization in acromegaly: a quantitative survey of patient experiences",exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-9035b8abd73d,primary_phrase_filter_residual,Real-world data coming into play in the medical device world: What medical writers need to know,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0f1ffd0c4e6d,primary_phrase_filter_residual,Real-World Evaluation of an EHR-Enabled Chronic Obstructive Pulmonary Disease Assessment Test,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
